,FreeCirculation,EDITION,Format,Year,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants
2172,167,Wednesday,B,2018,new%20liskeard,temiskaming speaker,temiskaming printing co. ltd.,2747,ON,2914,london publishing corporation,"['new liskeard ,ON, Canada']",9920.0,10400.0,-4.6,4673.0,4379.0,55.7,178.11,44.5,8170.0,2015.0,2125.0,4035.0,155.0,1090.0,8205.0,7975.0,32142.0,9680.0,9375.0,280.0
2173,150,Wednesday,B,2019,new%20liskeard,temiskaming speaker,temiskaming printing co. ltd.,2358,ON,2508,temiskaming printing co. ltd.,"['new liskeard ,ON, Canada']",9920.0,10400.0,-4.6,4673.0,4379.0,55.7,178.11,44.5,8170.0,2015.0,2125.0,4035.0,155.0,1090.0,8205.0,7975.0,32142.0,9680.0,9375.0,280.0
2174,10266,Friday,T,2013,new%20liskeard,temiskaming speakers weekender,london publishing corporation,0,ON,10266,london publishing corporation,"['new liskeard ,ON, Canada']",9920.0,10400.0,-4.6,4673.0,4379.0,55.7,178.11,44.5,8170.0,2015.0,2125.0,4035.0,155.0,1090.0,8205.0,7975.0,32142.0,9680.0,9375.0,280.0
2175,10377,Friday,T,2014,new%20liskeard,temiskaming speakers weekender,london publishing corporation,0,ON,10377,london publishing corporation,"['new liskeard ,ON, Canada']",9920.0,10400.0,-4.6,4673.0,4379.0,55.7,178.11,44.5,8170.0,2015.0,2125.0,4035.0,155.0,1090.0,8205.0,7975.0,32142.0,9680.0,9375.0,280.0
2176,10620,Friday,T,2015,new%20liskeard,temiskaming speakers weekender,london publishing corporation,0,ON,10620,london publishing corporation,"['new liskeard ,ON, Canada']",9920.0,10400.0,-4.6,4673.0,4379.0,55.7,178.11,44.5,8170.0,2015.0,2125.0,4035.0,155.0,1090.0,8205.0,7975.0,32142.0,9680.0,9375.0,280.0
2177,10507,Friday,T,2016,new%20liskeard,temiskaming speakers weekender,london publishing corporation,0,ON,10507,london publishing corporation,"['new liskeard ,ON, Canada']",9920.0,10400.0,-4.6,4673.0,4379.0,55.7,178.11,44.5,8170.0,2015.0,2125.0,4035.0,155.0,1090.0,8205.0,7975.0,32142.0,9680.0,9375.0,280.0
2178,10450,Friday,T,2017,new%20liskeard,temiskaming speakers weekender,london publishing corporation,0,ON,10450,london publishing corporation,"['new liskeard ,ON, Canada']",9920.0,10400.0,-4.6,4673.0,4379.0,55.7,178.11,44.5,8170.0,2015.0,2125.0,4035.0,155.0,1090.0,8205.0,7975.0,32142.0,9680.0,9375.0,280.0
2179,10450,Friday,T,2018,new%20liskeard,temiskaming speakers weekender,temiskaming printing co. ltd.,0,ON,10450,london publishing corporation,"['new liskeard ,ON, Canada']",9920.0,10400.0,-4.6,4673.0,4379.0,55.7,178.11,44.5,8170.0,2015.0,2125.0,4035.0,155.0,1090.0,8205.0,7975.0,32142.0,9680.0,9375.0,280.0
2180,10435,Friday,T,2019,new%20liskeard,temiskaming speakers weekender,temiskaming printing co. ltd.,0,ON,10435,temiskaming printing co. ltd.,"['new liskeard ,ON, Canada']",9920.0,10400.0,-4.6,4673.0,4379.0,55.7,178.11,44.5,8170.0,2015.0,2125.0,4035.0,155.0,1090.0,8205.0,7975.0,32142.0,9680.0,9375.0,280.0
2181,0,Tuesday,T,2013,terrace%20bay&schreiber,terrace bayschreiber news,lakeshore community publishing,362,ON,362,lakeshore community publishing,"['terrace bay ,ON, Canada', 'schreiber ,ON, Canada']",1335.0,1298.5,1.75,724.5,621.5,19.65,94.81,45.35,1150.0,200.0,330.0,617.5,10.0,147.5,1135.0,1112.5,39629.0,1350.0,1220.0,102.5
2182,22,Tuesday,T,2019,terrace%20bay&schreiber,terrace bayschreiber news,lakeshore community publishing ltd.,272,ON,294,lakeshore community publishing ltd.,"['terrace bay ,ON, Canada', 'schreiber ,ON, Canada']",1335.0,1298.5,1.75,724.5,621.5,19.65,94.81,45.35,1150.0,200.0,330.0,617.5,10.0,147.5,1135.0,1112.5,39629.0,1350.0,1220.0,102.5
2183,0,Wednesday,T,2013,thamesville,thamesville herald,allison humphrey,742,ON,742,allison humphrey,"['thamesville ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0
2184,0,Wednesday,B,2018,flesherton,the advance,dundalk herald publishing,1233,ON,1233,dundalk herald publishing,"['flesherton ,ON, Canada']",9804.0,9520.0,3.0,5299.0,3904.0,11.1,882.51,43.9,8110.0,1915.0,2345.0,3850.0,235.0,1205.0,8115.0,7830.0,30715.0,9715.0,8975.0,715.0
2185,0,Wednesday,B,2019,flesherton,the advance,dundalk herald publishing,1347,ON,1347,dundalk herald publishing,"['flesherton ,ON, Canada']",9804.0,9520.0,3.0,5299.0,3904.0,11.1,882.51,43.9,8110.0,1915.0,2345.0,3850.0,235.0,1205.0,8115.0,7830.0,30715.0,9715.0,8975.0,715.0
2186,0,Wednesday,T,2014,erin,the advocate,metroland media group ltd.,1529,ON,1529,metroland media group ltd.,"['erin ,ON, Canada']",11439.0,10770.0,6.2,4258.0,4108.0,38.4,297.76,42.1,9660.0,1535.0,2825.0,5300.0,235.0,1940.0,9660.0,9265.0,41216.0,11405.0,9805.0,1550.0
2187,0,Wednesday,T,2015,erin,the advocate,metroland media group ltd.,1250,ON,1250,metroland media group ltd.,"['erin ,ON, Canada']",11439.0,10770.0,6.2,4258.0,4108.0,38.4,297.76,42.1,9660.0,1535.0,2825.0,5300.0,235.0,1940.0,9660.0,9265.0,41216.0,11405.0,9805.0,1550.0
2188,0,Wednesday,T,2016,erin,the advocate,metroland media group ltd.,1074,ON,1074,metroland media group ltd.,"['erin ,ON, Canada']",11439.0,10770.0,6.2,4258.0,4108.0,38.4,297.76,42.1,9660.0,1535.0,2825.0,5300.0,235.0,1940.0,9660.0,9265.0,41216.0,11405.0,9805.0,1550.0
2189,0,Wednesday,T,2017,erin,the advocate,metroland media group ltd.,1035,ON,1035,metroland media group ltd.,"['erin ,ON, Canada']",11439.0,10770.0,6.2,4258.0,4108.0,38.4,297.76,42.1,9660.0,1535.0,2825.0,5300.0,235.0,1940.0,9660.0,9265.0,41216.0,11405.0,9805.0,1550.0
2190,0,Wednesday,T,2018,erin,the advocate,metroland media group ltd.,1035,ON,1035,metroland media group ltd.,"['erin ,ON, Canada']",11439.0,10770.0,6.2,4258.0,4108.0,38.4,297.76,42.1,9660.0,1535.0,2825.0,5300.0,235.0,1940.0,9660.0,9265.0,41216.0,11405.0,9805.0,1550.0
2191,0,Wednesday,T,2019,erin,the advocate,metroland media group ltd.,1035,ON,1035,metroland media group ltd.,"['erin ,ON, Canada']",11439.0,10770.0,6.2,4258.0,4108.0,38.4,297.76,42.1,9660.0,1535.0,2825.0,5300.0,235.0,1940.0,9660.0,9265.0,41216.0,11405.0,9805.0,1550.0
2192,85,Wednesday,T,2013,wawa,the algoma news review,wawa print & litho inc.,739,ON,824,wawa print & litho inc.,"['wawa ,ON, Canada']",2905.0,2975.0,-2.4,1451.0,1279.0,7.0,416.21,43.6,2445.0,575.0,730.0,1135.0,15.0,305.0,2405.0,2370.0,35182.0,2855.0,2695.0,160.0
2193,87,Wednesday,T,2014,wawa,the algoma news review,wawa print & litho inc.,560,ON,647,wawa print & litho inc.,"['wawa ,ON, Canada']",2905.0,2975.0,-2.4,1451.0,1279.0,7.0,416.21,43.6,2445.0,575.0,730.0,1135.0,15.0,305.0,2405.0,2370.0,35182.0,2855.0,2695.0,160.0
2194,48,Wednesday,T,2015,wawa,the algoma news review,wawa print & litho inc.,757,ON,805,wawa print & litho inc.,"['wawa ,ON, Canada']",2905.0,2975.0,-2.4,1451.0,1279.0,7.0,416.21,43.6,2445.0,575.0,730.0,1135.0,15.0,305.0,2405.0,2370.0,35182.0,2855.0,2695.0,160.0
2195,33,Wednesday,T,2016,wawa,the algoma news review,wawa print & litho inc.,598,ON,631,wawa print & litho inc.,"['wawa ,ON, Canada']",2905.0,2975.0,-2.4,1451.0,1279.0,7.0,416.21,43.6,2445.0,575.0,730.0,1135.0,15.0,305.0,2405.0,2370.0,35182.0,2855.0,2695.0,160.0
2196,0,Wednesday,T,2017,wawa,the algoma news review,wawa print & litho inc.,532,ON,532,wawa print & litho inc.,"['wawa ,ON, Canada']",2905.0,2975.0,-2.4,1451.0,1279.0,7.0,416.21,43.6,2445.0,575.0,730.0,1135.0,15.0,305.0,2405.0,2370.0,35182.0,2855.0,2695.0,160.0
2197,25,Wednesday,T,2018,wawa,the algoma news review,wawa print & litho inc.,471,ON,496,wawa print & litho inc.,"['wawa ,ON, Canada']",2905.0,2975.0,-2.4,1451.0,1279.0,7.0,416.21,43.6,2445.0,575.0,730.0,1135.0,15.0,305.0,2405.0,2370.0,35182.0,2855.0,2695.0,160.0
2198,16,Wednesday,T,2019,wawa,the algoma news review,wawa print & litho inc.,393,ON,409,wawa print & litho inc.,"['wawa ,ON, Canada']",2905.0,2975.0,-2.4,1451.0,1279.0,7.0,416.21,43.6,2445.0,575.0,730.0,1135.0,15.0,305.0,2405.0,2370.0,35182.0,2855.0,2695.0,160.0
2199,19575,Tuesday,T,2013,aurora,the auroran,london publishing corporation,0,ON,19575,london publishing corporation,"['aurora ,ON, Canada']",55445.0,53203.0,4.2,19381.0,18851.0,1112.3,49.85,39.6,44870.0,5630.0,11335.0,27905.0,1370.0,15660.0,44870.0,42790.0,40382.0,54705.0,37795.0,16510.0
2200,19158,Wednesday,T,2014,aurora,the auroran,london publishing corporation,11,ON,19169,london publishing corporation,"['aurora ,ON, Canada']",55445.0,53203.0,4.2,19381.0,18851.0,1112.3,49.85,39.6,44870.0,5630.0,11335.0,27905.0,1370.0,15660.0,44870.0,42790.0,40382.0,54705.0,37795.0,16510.0
2201,19416,Wednesday,T,2015,aurora,the auroran,london publishing corporation,11,ON,19427,london publishing corporation,"['aurora ,ON, Canada']",55445.0,53203.0,4.2,19381.0,18851.0,1112.3,49.85,39.6,44870.0,5630.0,11335.0,27905.0,1370.0,15660.0,44870.0,42790.0,40382.0,54705.0,37795.0,16510.0
2202,18735,Wednesday,T,2016,aurora,the auroran,london publishing corporation,10,ON,18745,london publishing corporation,"['aurora ,ON, Canada']",55445.0,53203.0,4.2,19381.0,18851.0,1112.3,49.85,39.6,44870.0,5630.0,11335.0,27905.0,1370.0,15660.0,44870.0,42790.0,40382.0,54705.0,37795.0,16510.0
2203,18174,Wednesday,T,2017,aurora,the auroran,london publishing corporation,10,ON,18184,london publishing corporation,"['aurora ,ON, Canada']",55445.0,53203.0,4.2,19381.0,18851.0,1112.3,49.85,39.6,44870.0,5630.0,11335.0,27905.0,1370.0,15660.0,44870.0,42790.0,40382.0,54705.0,37795.0,16510.0
2204,18174,Wednesday,T,2018,aurora,the auroran,london publishing corporation,10,ON,18184,london publishing corporation,"['aurora ,ON, Canada']",55445.0,53203.0,4.2,19381.0,18851.0,1112.3,49.85,39.6,44870.0,5630.0,11335.0,27905.0,1370.0,15660.0,44870.0,42790.0,40382.0,54705.0,37795.0,16510.0
2205,18174,Wednesday,T,2019,aurora,the auroran,london publishing corporation,10,ON,18184,london publishing corporation,"['aurora ,ON, Canada']",55445.0,53203.0,4.2,19381.0,18851.0,1112.3,49.85,39.6,44870.0,5630.0,11335.0,27905.0,1370.0,15660.0,44870.0,42790.0,40382.0,54705.0,37795.0,16510.0
2206,0,Thursday,B,2014,bancroft,the bancroft times,bancroft times,3643,ON,3643,bancroft times,"['bancroft ,ON, Canada']",3881.0,3880.0,0.0,1944.0,1750.0,16.9,229.51,48.8,3255.0,1035.0,855.0,1365.0,40.0,320.0,3245.0,3140.0,25040.0,3740.0,3420.0,315.0
2207,0,Thursday,B,2015,bancroft,the bancroft times,bancroft times,3383,ON,3383,bancroft times,"['bancroft ,ON, Canada']",3881.0,3880.0,0.0,1944.0,1750.0,16.9,229.51,48.8,3255.0,1035.0,855.0,1365.0,40.0,320.0,3245.0,3140.0,25040.0,3740.0,3420.0,315.0
2208,0,Thursday,B,2016,bancroft,the bancroft times,bancroft times,3193,ON,3193,bancroft times,"['bancroft ,ON, Canada']",3881.0,3880.0,0.0,1944.0,1750.0,16.9,229.51,48.8,3255.0,1035.0,855.0,1365.0,40.0,320.0,3245.0,3140.0,25040.0,3740.0,3420.0,315.0
2209,0,Thursday,B,2017,bancroft,the bancroft times,bancroft times,2699,ON,2699,bancroft times,"['bancroft ,ON, Canada']",3881.0,3880.0,0.0,1944.0,1750.0,16.9,229.51,48.8,3255.0,1035.0,855.0,1365.0,40.0,320.0,3245.0,3140.0,25040.0,3740.0,3420.0,315.0
2210,0,Thursday,B,2018,bancroft,the bancroft times,bancroft times,2535,ON,2535,bancroft times,"['bancroft ,ON, Canada']",3881.0,3880.0,0.0,1944.0,1750.0,16.9,229.51,48.8,3255.0,1035.0,855.0,1365.0,40.0,320.0,3245.0,3140.0,25040.0,3740.0,3420.0,315.0
2211,0,Thursday,B,2019,bancroft,the bancroft times,white pine media corp.,1886,ON,1886,bancroft times,"['bancroft ,ON, Canada']",3881.0,3880.0,0.0,1944.0,1750.0,16.9,229.51,48.8,3255.0,1035.0,855.0,1365.0,40.0,320.0,3245.0,3140.0,25040.0,3740.0,3420.0,315.0
2212,19057,Tuesday,T,2014,orangeville,the banner,metroland media group ltd.,86,ON,19143,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0
2213,23125,Thursday,T,2014,orangeville,the banner,metroland media group ltd.,136,ON,23261,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0
2214,17656,Tuesday,T,2015,orangeville,the banner,metroland media group ltd.,38,ON,17694,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0
2215,23310,Thursday,T,2015,orangeville,the banner,metroland media group ltd.,46,ON,23356,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0
2216,23348,Thursday,T,2016,orangeville,the banner,metroland media group ltd.,33,ON,23381,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0
2217,19068,Tuesday,T,2016,orangeville,the banner,metroland media group ltd.,33,ON,19101,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0
2218,19068,Tuesday,T,2017,orangeville,the banner,metroland media group ltd.,33,ON,19101,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0
2219,23348,Thursday,T,2017,orangeville,the banner,metroland media group ltd.,33,ON,23381,metroland media group ltd.,"['orangeville ,ON, Canada']",28900.0,27975.0,3.3,10696.0,10565.0,1851.9,15.61,38.7,22880.0,4190.0,7730.0,10960.0,325.0,3485.0,22875.0,22070.0,37940.0,28350.0,24775.0,3505.0
2220,28246,Thursday,T,2013,burlington&hamilton,the bay observer,the bay observer,0,ON,28246,the bay observer,"['burlington ,ON, Canada', 'hamilton ,ON, Canada']",243724.33333333334,235476.66666666666,3.266666666666667,100043.33333333333,95748.33333333333,503.5333333333333,519.6766666666666,42.699999999999996,199993.33333333334,35865.0,55696.666666666664,108433.33333333333,3930.0,45803.333333333336,199993.33333333334,191970.0,38177.333333333336,239660.0,179305.0,57951.666666666664
2221,28246,Thursday,T,2014,burlington&hamilton,the bay observer,the bay observer,0,ON,28246,the bay observer,"['burlington ,ON, Canada', 'hamilton ,ON, Canada']",243724.33333333334,235476.66666666666,3.266666666666667,100043.33333333333,95748.33333333333,503.5333333333333,519.6766666666666,42.699999999999996,199993.33333333334,35865.0,55696.666666666664,108433.33333333333,3930.0,45803.333333333336,199993.33333333334,191970.0,38177.333333333336,239660.0,179305.0,57951.666666666664
