,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvID,AdvID2,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner,EDITION,Unnamed: 0,FreeCirculation,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,CSDs,ID,ID2,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds,EDITION2,_merge2
332,,,,,,,,,2019,,,,,,,,,,"kitchener citizen, east edition",,,,,Wednesday,1004.0,,T,kitchener,"kitchener citizen, east edition",rosemount house publishing,0.0,ON,,rosemount house publishing,"['kitchener ,ON, Canada']",233222.0,219153.0,6.4,95495.0,92217.0,1705.2,136.77,39.0,189215.0,35105.0,54900.0,99215.0,3145.0,42085.0,189215.0,181515.0,34520.0,230005.0,166040.0,60430.0,"[(43.451291, -80.4927815)]","kitchener citizen, east edition",,,,,0.0,kitchener,0.0,0.0,0.0,['Kitchener'],237.0,203.0,2013.0,1.0,,0.0,,Wednesday,right_only
335,,,,,,,,,2015,,,,,,,,,,"kitchener citizen, west edition",,,,,Wednesday,1007.0,32500.0,T,kitchener,"kitchener citizen, west edition",helen redgwell hall,0.0,ON,32500.0,helen redgwell hall,"['kitchener ,ON, Canada']",233222.0,219153.0,6.4,95495.0,92217.0,1705.2,136.77,39.0,189215.0,35105.0,54900.0,99215.0,3145.0,42085.0,189215.0,181515.0,34520.0,230005.0,166040.0,60430.0,"[(43.451291, -80.4927815)]","kitchener citizen, west edition",,,,,0.0,kitchener,0.0,0.0,0.0,['Kitchener'],238.0,204.0,2013.0,0.0,32500.0,0.0,32500.0,Wednesday,right_only
336,,,,,,,,,2016,,,,,,,,,,"kitchener citizen, west edition",,,,,Wednesday,1008.0,,T,kitchener,"kitchener citizen, west edition",helen redgwell hall,0.0,ON,,helen redgwell hall,"['kitchener ,ON, Canada']",233222.0,219153.0,6.4,95495.0,92217.0,1705.2,136.77,39.0,189215.0,35105.0,54900.0,99215.0,3145.0,42085.0,189215.0,181515.0,34520.0,230005.0,166040.0,60430.0,"[(43.451291, -80.4927815)]","kitchener citizen, west edition",,,,,0.0,kitchener,0.0,0.0,0.0,['Kitchener'],238.0,204.0,2013.0,1.0,,0.0,,Wednesday,right_only
337,,,,,,,,,2017,,,,,,,,,,"kitchener citizen, west edition",,,,,Wednesday,1009.0,,T,kitchener,"kitchener citizen, west edition",helen redgwell hall,0.0,ON,,helen redgwell hall,"['kitchener ,ON, Canada']",233222.0,219153.0,6.4,95495.0,92217.0,1705.2,136.77,39.0,189215.0,35105.0,54900.0,99215.0,3145.0,42085.0,189215.0,181515.0,34520.0,230005.0,166040.0,60430.0,"[(43.451291, -80.4927815)]","kitchener citizen, west edition",,,,,0.0,kitchener,0.0,0.0,0.0,['Kitchener'],238.0,204.0,2013.0,1.0,,0.0,,Wednesday,right_only
338,,,,,,,,,2018,,,,,,,,,,"kitchener citizen, west edition",,,,,Wednesday,1010.0,,T,kitchener,"kitchener citizen, west edition",helen redgwell hall,0.0,ON,,helen redgwell hall,"['kitchener ,ON, Canada']",233222.0,219153.0,6.4,95495.0,92217.0,1705.2,136.77,39.0,189215.0,35105.0,54900.0,99215.0,3145.0,42085.0,189215.0,181515.0,34520.0,230005.0,166040.0,60430.0,"[(43.451291, -80.4927815)]","kitchener citizen, west edition",,,,,0.0,kitchener,0.0,0.0,0.0,['Kitchener'],238.0,204.0,2013.0,1.0,,0.0,,Wednesday,right_only
339,,,,,,,,,2019,,,,,,,,,,"kitchener citizen, west edition",,,,,Wednesday,1011.0,,T,kitchener,"kitchener citizen, west edition",helen redgwell hall,0.0,ON,,helen redgwell hall,"['kitchener ,ON, Canada']",233222.0,219153.0,6.4,95495.0,92217.0,1705.2,136.77,39.0,189215.0,35105.0,54900.0,99215.0,3145.0,42085.0,189215.0,181515.0,34520.0,230005.0,166040.0,60430.0,"[(43.451291, -80.4927815)]","kitchener citizen, west edition",,,,,0.0,kitchener,0.0,0.0,0.0,['Kitchener'],238.0,204.0,2013.0,1.0,,0.0,,Wednesday,right_only
344,,,,,,,,,2019,,,,,,,,,,lambton-middlesex lambtonmiddlesex standard,,,,,Thursday,1050.0,0.0,T,lambton-middlesex,lambtonmiddlesex standard,hayter-walden publications inc.,2458.0,ON,2458.0,hayter-walden publications inc.,"['lambton-middlesex ,ON, Canada']",5723.0,5860.0,-2.3,2505.0,2354.0,13.4,427.88,43.0,4675.0,1050.0,1345.0,2275.0,100.0,485.0,4670.0,4495.0,32483.0,5615.0,5220.0,375.0,"[(42.821172649999994, -81.65954471216818)]",,,,,,0.0,lambton-middlesex,0.0,0.0,0.0,['Southwest Middlesex'],246.0,211.0,2019.0,0.0,0.0,2458.0,2458.0,Thursday,right_only
955,,,,,,,,,2018,,,,,,,,,,leamington wheatley southpoint sun,,,,,Wednesday,2199.0,12672.0,T,leamington&wheatley,southpoint sun,southpoint publishing inc.,0.0,ON,12672.0,southpoint publishing inc.,"['leamington ,ON, Canada', 'wheatley ,ON, Canada']",64621.0,66037.0,-2.4,28414.5,26510.5,73.35,1359.955,42.35,51870.0,13745.0,15515.0,22605.0,650.0,5632.5,51867.5,50262.5,30411.5,62670.0,54547.5,7715.0,"[(42.0531166, -82.5996998), (42.0950707, -82.4630203)]",southpoint sun ,,,,,0.0,leamington wheatley,0.0,0.0,0.0,"['Chatham-Kent', 'Leamington']",474.0,411.0,2013.0,0.0,12672.0,0.0,12672.0,Wednesday,right_only
543,,,,,,,,,2013,,,,,,,,,,london observateur l,,,,,Tuesday,1528.0,2000.0,T,london,observateur l,l'observateur (london),0.0,ON,2000.0,l'observateur (london),"['london ,ON, Canada']",383822.0,366151.0,4.8,175558.0,163140.0,913.1,420.35,40.5,316315.0,51845.0,88545.0,175920.0,5520.0,80175.0,316315.0,302895.0,32599.0,378040.0,286305.0,83770.0,"[(42.9832406, -81.243372)]",,,,,,0.0,london,0.0,0.0,1.0,['London'],347.0,292.0,2013.0,0.0,2000.0,0.0,2000.0,Tuesday,right_only
544,,,,,,,,,2014,,,,,,,,,,london observateur l,,,,,Tuesday,1529.0,,T,london,observateur l,l'observateur (london),0.0,ON,,l'observateur (london),"['london ,ON, Canada']",383822.0,366151.0,4.8,175558.0,163140.0,913.1,420.35,40.5,316315.0,51845.0,88545.0,175920.0,5520.0,80175.0,316315.0,302895.0,32599.0,378040.0,286305.0,83770.0,"[(42.9832406, -81.243372)]",,,,,,0.0,london,0.0,0.0,1.0,['London'],347.0,292.0,2013.0,1.0,,0.0,,Tuesday,right_only
545,,,,,,,,,2015,,,,,,,,,,london observateur l,,,,,Tuesday,1530.0,,T,london,observateur l,l'observateur (london),0.0,ON,,l'observateur (london),"['london ,ON, Canada']",383822.0,366151.0,4.8,175558.0,163140.0,913.1,420.35,40.5,316315.0,51845.0,88545.0,175920.0,5520.0,80175.0,316315.0,302895.0,32599.0,378040.0,286305.0,83770.0,"[(42.9832406, -81.243372)]",,,,,,0.0,london,0.0,0.0,1.0,['London'],347.0,292.0,2013.0,1.0,,0.0,,Tuesday,right_only
546,,,,,,,,,2016,,,,,,,,,,london observateur l,,,,,Tuesday,1531.0,,T,london,observateur l,l'observateur (london),0.0,ON,,l'observateur (london),"['london ,ON, Canada']",383822.0,366151.0,4.8,175558.0,163140.0,913.1,420.35,40.5,316315.0,51845.0,88545.0,175920.0,5520.0,80175.0,316315.0,302895.0,32599.0,378040.0,286305.0,83770.0,"[(42.9832406, -81.243372)]",,,,,,0.0,london,0.0,0.0,1.0,['London'],347.0,292.0,2013.0,1.0,,0.0,,Tuesday,right_only
547,,,,,,,,,2017,,,,,,,,,,london observateur l,,,,,Tuesday,1532.0,,T,london,observateur l,l'observateur (london),0.0,ON,,l'observateur (london),"['london ,ON, Canada']",383822.0,366151.0,4.8,175558.0,163140.0,913.1,420.35,40.5,316315.0,51845.0,88545.0,175920.0,5520.0,80175.0,316315.0,302895.0,32599.0,378040.0,286305.0,83770.0,"[(42.9832406, -81.243372)]",,,,,,0.0,london,0.0,0.0,1.0,['London'],347.0,292.0,2013.0,1.0,,0.0,,Tuesday,right_only
548,,,,,,,,,2018,,,,,,,,,,london observateur l,,,,,Tuesday,1533.0,,T,london,observateur l,l'observateur (london),0.0,ON,,l'observateur (london),"['london ,ON, Canada']",383822.0,366151.0,4.8,175558.0,163140.0,913.1,420.35,40.5,316315.0,51845.0,88545.0,175920.0,5520.0,80175.0,316315.0,302895.0,32599.0,378040.0,286305.0,83770.0,"[(42.9832406, -81.243372)]",,,,,,0.0,london,0.0,0.0,1.0,['London'],347.0,292.0,2013.0,1.0,,0.0,,Tuesday,right_only
549,,,,,,,,,2019,,,,,,,,,,london observateur l,,,,,Tuesday,1534.0,,T,london,observateur l,l'observateur (london),0.0,ON,,l'observateur (london),"['london ,ON, Canada']",383822.0,366151.0,4.8,175558.0,163140.0,913.1,420.35,40.5,316315.0,51845.0,88545.0,175920.0,5520.0,80175.0,316315.0,302895.0,32599.0,378040.0,286305.0,83770.0,"[(42.9832406, -81.243372)]",,,,,,0.0,london,0.0,0.0,1.0,['London'],347.0,292.0,2013.0,1.0,,0.0,,Tuesday,right_only
43,,,,,,,,,2013,,,,,,,,,,london sarnia woodstock action l,,,,,Wednesday,43.0,812.0,T,london&sarnia&woodstock,action l,altomedia inc.,1648.0,ON,2460.0,altomedia inc.,"['london ,ON, Canada', 'sarnia ,ON, Canada', 'woodstock ,ON, Canada']",165439.3333,158757.0,4.0,75470.66667,70742.66667,727.5666667,211.39,42.06666667,136403.3333,23068.33333,39048.33333,74285.0,2231.666667,31223.33333,136401.6667,130836.6667,34115.66667,162798.3333,127565.0,32343.33333,"[(42.9832406, -81.243372), (42.9746137, -82.4065585), (43.1301111, -80.7562977)]",,,,,,0.0,london sarnia woodstock,0.0,0.0,1.0,"['Sarnia', 'London', 'Woodstock']",20.0,20.0,2013.0,0.0,812.0,1648.0,2460.0,Wednesday,right_only
44,,,,,,,,,2014,,,,,,,,,,london sarnia woodstock action l,,,,,Wednesday,44.0,,T,london&sarnia&woodstock,action l,altomedia inc.,,ON,,altomedia inc.,"['london ,ON, Canada', 'sarnia ,ON, Canada', 'woodstock ,ON, Canada']",165439.3333,158757.0,4.0,75470.66667,70742.66667,727.5666667,211.39,42.06666667,136403.3333,23068.33333,39048.33333,74285.0,2231.666667,31223.33333,136401.6667,130836.6667,34115.66667,162798.3333,127565.0,32343.33333,"[(42.9832406, -81.243372), (42.9746137, -82.4065585), (43.1301111, -80.7562977)]",,,,,,0.0,london sarnia woodstock,0.0,0.0,1.0,"['Sarnia', 'London', 'Woodstock']",20.0,20.0,2013.0,1.0,,,,Wednesday,right_only
45,,,,,,,,,2015,,,,,,,,,,london sarnia woodstock action l,,,,,Wednesday,45.0,,T,london&sarnia&woodstock,action l,altomedia inc.,,ON,,altomedia inc.,"['london ,ON, Canada', 'sarnia ,ON, Canada', 'woodstock ,ON, Canada']",165439.3333,158757.0,4.0,75470.66667,70742.66667,727.5666667,211.39,42.06666667,136403.3333,23068.33333,39048.33333,74285.0,2231.666667,31223.33333,136401.6667,130836.6667,34115.66667,162798.3333,127565.0,32343.33333,"[(42.9832406, -81.243372), (42.9746137, -82.4065585), (43.1301111, -80.7562977)]",,,,,,0.0,london sarnia woodstock,0.0,0.0,1.0,"['Sarnia', 'London', 'Woodstock']",20.0,20.0,2013.0,1.0,,,,Wednesday,right_only
46,,,,,,,,,2016,,,,,,,,,,london sarnia woodstock action l,,,,,Wednesday,46.0,,T,london&sarnia&woodstock,action l,altomedia inc.,,ON,,altomedia inc.,"['london ,ON, Canada', 'sarnia ,ON, Canada', 'woodstock ,ON, Canada']",165439.3333,158757.0,4.0,75470.66667,70742.66667,727.5666667,211.39,42.06666667,136403.3333,23068.33333,39048.33333,74285.0,2231.666667,31223.33333,136401.6667,130836.6667,34115.66667,162798.3333,127565.0,32343.33333,"[(42.9832406, -81.243372), (42.9746137, -82.4065585), (43.1301111, -80.7562977)]",,,,,,0.0,london sarnia woodstock,0.0,0.0,1.0,"['Sarnia', 'London', 'Woodstock']",20.0,20.0,2013.0,1.0,,,,Wednesday,right_only
47,,,,,,,,,2017,,,,,,,,,,london sarnia woodstock action l,,,,,Wednesday,47.0,,T,london&sarnia&woodstock,action l,altomedia inc.,,ON,,altomedia inc.,"['london ,ON, Canada', 'sarnia ,ON, Canada', 'woodstock ,ON, Canada']",165439.3333,158757.0,4.0,75470.66667,70742.66667,727.5666667,211.39,42.06666667,136403.3333,23068.33333,39048.33333,74285.0,2231.666667,31223.33333,136401.6667,130836.6667,34115.66667,162798.3333,127565.0,32343.33333,"[(42.9832406, -81.243372), (42.9746137, -82.4065585), (43.1301111, -80.7562977)]",,,,,,0.0,london sarnia woodstock,0.0,0.0,1.0,"['Sarnia', 'London', 'Woodstock']",20.0,20.0,2013.0,1.0,,,,Wednesday,right_only
48,,,,,,,,,2018,,,,,,,,,,london sarnia woodstock action l,,,,,Wednesday,48.0,,T,london&sarnia&woodstock,action l,altomedia inc.,,ON,,altomedia inc.,"['london ,ON, Canada', 'sarnia ,ON, Canada', 'woodstock ,ON, Canada']",165439.3333,158757.0,4.0,75470.66667,70742.66667,727.5666667,211.39,42.06666667,136403.3333,23068.33333,39048.33333,74285.0,2231.666667,31223.33333,136401.6667,130836.6667,34115.66667,162798.3333,127565.0,32343.33333,"[(42.9832406, -81.243372), (42.9746137, -82.4065585), (43.1301111, -80.7562977)]",,,,,,0.0,london sarnia woodstock,0.0,0.0,1.0,"['Sarnia', 'London', 'Woodstock']",20.0,20.0,2013.0,1.0,,,,Wednesday,right_only
49,,,,,,,,,2019,,,,,,,,,,london sarnia woodstock action l,,,,,Wednesday,49.0,,T,london&sarnia&woodstock,action l,altomedia inc.,,ON,,altomedia inc.,"['london ,ON, Canada', 'sarnia ,ON, Canada', 'woodstock ,ON, Canada']",165439.3333,158757.0,4.0,75470.66667,70742.66667,727.5666667,211.39,42.06666667,136403.3333,23068.33333,39048.33333,74285.0,2231.666667,31223.33333,136401.6667,130836.6667,34115.66667,162798.3333,127565.0,32343.33333,"[(42.9832406, -81.243372), (42.9746137, -82.4065585), (43.1301111, -80.7562977)]",,,,,,0.0,london sarnia woodstock,0.0,0.0,1.0,"['Sarnia', 'London', 'Woodstock']",20.0,20.0,2013.0,1.0,,,,Wednesday,right_only
636,,,,,,,,,2018,,,,,,,,,,london scene,,,,,Monday,1814.0,41000.0,T,london,scene,scene communications,0.0,ON,41000.0,scene communications,"['london ,ON, Canada']",383822.0,366151.0,4.8,175558.0,163140.0,913.1,420.35,40.5,316315.0,51845.0,88545.0,175920.0,5520.0,80175.0,316315.0,302895.0,32599.0,378040.0,286305.0,83770.0,"[(42.9832406, -81.243372)]",,,,,,0.0,london,0.0,0.0,1.0,['London'],402.0,339.0,2018.0,0.0,41000.0,0.0,41000.0,Monday,right_only
637,,,,,,,,,2019,,,,,,,,,,london scene,,,,,Monday,1815.0,,T,london,scene,scene communications,0.0,ON,,scene communications,"['london ,ON, Canada']",383822.0,366151.0,4.8,175558.0,163140.0,913.1,420.35,40.5,316315.0,51845.0,88545.0,175920.0,5520.0,80175.0,316315.0,302895.0,32599.0,378040.0,286305.0,83770.0,"[(42.9832406, -81.243372)]",,,,,,0.0,london,0.0,0.0,1.0,['London'],402.0,339.0,2018.0,1.0,,0.0,,Monday,right_only
593,,,,,,,,,2013,,,,,,,,,,mattawa recorder,,,,,Wednesday,1721.0,15.0,T,mattawa,recorder,ontario inc.,1085.0,ON,1100.0,ontario inc.,"['mattawa ,ON, Canada']",1993.0,2023.0,-1.5,979.0,891.0,544.8,3.66,47.1,1680.0,540.0,445.0,690.0,45.0,70.0,1640.0,1590.0,23899.0,1895.0,1825.0,70.0,"[(46.317296, -78.703308)]",recorder,,,,,0.0,mattawa,0.0,0.0,0.0,['Mattawa'],385.0,325.0,2013.0,0.0,15.0,1085.0,1100.0,Wednesday,right_only
594,,,,,,,,,2014,,,,,,,,,,mattawa recorder,,,,,Wednesday,1722.0,32.5,T,mattawa,recorder,ontario inc.,1092.5,ON,1125.0,ontario inc.,"['mattawa ,ON, Canada']",1993.0,2023.0,-1.5,979.0,891.0,544.8,3.66,47.1,1680.0,540.0,445.0,690.0,45.0,70.0,1640.0,1590.0,23899.0,1895.0,1825.0,70.0,"[(46.317296, -78.703308)]",recorder,,,,,0.0,mattawa,0.0,0.0,0.0,['Mattawa'],385.0,325.0,2013.0,1.0,32.5,1092.5,1125.0,Wednesday,right_only
595,,,,,,,,,2015,,,,,,,,,,mattawa recorder,,,,,Wednesday,1723.0,50.0,T,mattawa,recorder,ontario inc.,1100.0,ON,1150.0,ontario inc.,"['mattawa ,ON, Canada']",1993.0,2023.0,-1.5,979.0,891.0,544.8,3.66,47.1,1680.0,540.0,445.0,690.0,45.0,70.0,1640.0,1590.0,23899.0,1895.0,1825.0,70.0,"[(46.317296, -78.703308)]",recorder,,,,,0.0,mattawa,0.0,0.0,0.0,['Mattawa'],385.0,325.0,2013.0,0.0,50.0,1100.0,1150.0,Wednesday,right_only
596,,,,,,,,,2016,,,,,,,,,,mattawa recorder,,,,,Wednesday,1724.0,,T,mattawa,recorder,ontario inc.,,ON,,ontario inc.,"['mattawa ,ON, Canada']",1993.0,2023.0,-1.5,979.0,891.0,544.8,3.66,47.1,1680.0,540.0,445.0,690.0,45.0,70.0,1640.0,1590.0,23899.0,1895.0,1825.0,70.0,"[(46.317296, -78.703308)]",recorder,,,,,0.0,mattawa,0.0,0.0,0.0,['Mattawa'],385.0,325.0,2013.0,1.0,,,,Wednesday,right_only
597,,,,,,,,,2017,,,,,,,,,,mattawa recorder,,,,,Wednesday,1725.0,,T,mattawa,recorder,ontario inc.,,ON,,ontario inc.,"['mattawa ,ON, Canada']",1993.0,2023.0,-1.5,979.0,891.0,544.8,3.66,47.1,1680.0,540.0,445.0,690.0,45.0,70.0,1640.0,1590.0,23899.0,1895.0,1825.0,70.0,"[(46.317296, -78.703308)]",recorder,,,,,0.0,mattawa,0.0,0.0,0.0,['Mattawa'],385.0,325.0,2013.0,1.0,,,,Wednesday,right_only
598,,,,,,,,,2018,,,,,,,,,,mattawa recorder,,,,,Wednesday,1726.0,,T,mattawa,recorder,ontario inc.,,ON,,ontario inc.,"['mattawa ,ON, Canada']",1993.0,2023.0,-1.5,979.0,891.0,544.8,3.66,47.1,1680.0,540.0,445.0,690.0,45.0,70.0,1640.0,1590.0,23899.0,1895.0,1825.0,70.0,"[(46.317296, -78.703308)]",recorder,,,,,0.0,mattawa,0.0,0.0,0.0,['Mattawa'],385.0,325.0,2013.0,1.0,,,,Wednesday,right_only
599,,,,,,,,,2019,,,,,,,,,,mattawa recorder,,,,,Wednesday,1727.0,,T,mattawa,recorder,ontario inc.,,ON,,ontario inc.,"['mattawa ,ON, Canada']",1993.0,2023.0,-1.5,979.0,891.0,544.8,3.66,47.1,1680.0,540.0,445.0,690.0,45.0,70.0,1640.0,1590.0,23899.0,1895.0,1825.0,70.0,"[(46.317296, -78.703308)]",recorder,,,,,0.0,mattawa,0.0,0.0,0.0,['Mattawa'],385.0,325.0,2013.0,1.0,,,,Wednesday,right_only
394,,,,,,,,,2013,,,,,,,,,,meaford express,,,,,Wednesday,1152.0,0.0,B,meaford,meaford express,metroland media group ltd.,1324.0,ON,1324.0,metroland media group ltd.,"['meaford ,ON, Canada']",10991.0,11100.0,-1.0,5590.0,4830.0,18.7,588.57,47.9,9430.0,1740.0,2520.0,5165.0,140.0,1670.0,9425.0,9190.0,32198.0,10845.0,9700.0,1145.0,"[(44.6069298, -80.5916531)]",,,,,,1.0,meaford,0.0,0.0,1.0,['Meaford'],265.0,229.0,2013.0,0.0,0.0,1324.0,1324.0,Wednesday,right_only
395,,,,,,,,,2014,,,,,,,,,,meaford express,,,,,Wednesday,1153.0,92.0,B,meaford,meaford express,metroland media group ltd.,1170.0,ON,1262.0,metroland media group ltd.,"['meaford ,ON, Canada']",10991.0,11100.0,-1.0,5590.0,4830.0,18.7,588.57,47.9,9430.0,1740.0,2520.0,5165.0,140.0,1670.0,9425.0,9190.0,32198.0,10845.0,9700.0,1145.0,"[(44.6069298, -80.5916531)]",,,,,,1.0,meaford,0.0,0.0,1.0,['Meaford'],265.0,229.0,2013.0,0.0,92.0,1170.0,1262.0,Wednesday,right_only
421,,,,,,,,,2014,,,,,,,,,,mississauga news apartment edition,,,,,Thursday,1222.0,74973.0,B,mississauga,mississauga news apartment edition,metroland media group ltd.,0.0,ON,74973.0,metroland media group ltd.,"['mississauga ,ON, Canada']",721599.0,713443.0,1.1,248469.0,240913.0,2467.6,292.43,39.6,594760.0,90000.0,155850.0,348915.0,17200.0,199345.0,594765.0,560950.0,31311.0,715475.0,320750.0,381735.0,"[(43.5896231, -79.6443879)]",,,,,,0.0,mississauga,0.0,0.0,0.0,['Mississauga'],278.0,239.0,2014.0,0.0,74973.0,0.0,74973.0,Thursday,right_only
422,,,,,,,,,2017,,,,,,,,,,mississauga news apartment edition,,,,,Thursday,1225.0,,B,mississauga,mississauga news apartment edition,metroland media group ltd.,0.0,ON,,metroland media group ltd.,"['mississauga ,ON, Canada']",721599.0,713443.0,1.1,248469.0,240913.0,2467.6,292.43,39.6,594760.0,90000.0,155850.0,348915.0,17200.0,199345.0,594765.0,560950.0,31311.0,715475.0,320750.0,381735.0,"[(43.5896231, -79.6443879)]",,,,,,0.0,mississauga,0.0,0.0,0.0,['Mississauga'],278.0,239.0,2014.0,1.0,,0.0,,Thursday,right_only
423,,,,,,,,,2018,,,,,,,,,,mississauga news apartment edition,,,,,Thursday,1226.0,,B,mississauga,mississauga news apartment edition,metroland media group ltd.,0.0,ON,,metroland media group ltd.,"['mississauga ,ON, Canada']",721599.0,713443.0,1.1,248469.0,240913.0,2467.6,292.43,39.6,594760.0,90000.0,155850.0,348915.0,17200.0,199345.0,594765.0,560950.0,31311.0,715475.0,320750.0,381735.0,"[(43.5896231, -79.6443879)]",,,,,,0.0,mississauga,0.0,0.0,0.0,['Mississauga'],278.0,239.0,2014.0,1.0,,0.0,,Thursday,right_only
424,,,,,,,,,2019,,,,,,,,,,mississauga news apartment edition,,,,,Thursday,1227.0,,B,mississauga,mississauga news apartment edition,metroland media group ltd.,0.0,ON,,metroland media group ltd.,"['mississauga ,ON, Canada']",721599.0,713443.0,1.1,248469.0,240913.0,2467.6,292.43,39.6,594760.0,90000.0,155850.0,348915.0,17200.0,199345.0,594765.0,560950.0,31311.0,715475.0,320750.0,381735.0,"[(43.5896231, -79.6443879)]",,,,,,0.0,mississauga,0.0,0.0,0.0,['Mississauga'],278.0,239.0,2014.0,1.0,,0.0,,Thursday,right_only
425,,,,,,,,,2013,,,,,,,,,,mississauga news this week,,,,,Friday,1228.0,74013.0,B,mississauga,mississauga news this week,metroland media group ltd.,0.0,ON,74013.0,metroland media group ltd.,"['mississauga ,ON, Canada']",721599.0,713443.0,1.1,248469.0,240913.0,2467.6,292.43,39.6,594760.0,90000.0,155850.0,348915.0,17200.0,199345.0,594765.0,560950.0,31311.0,715475.0,320750.0,381735.0,"[(43.5896231, -79.6443879)]",,,,,,0.0,mississauga,0.0,0.0,0.0,['Mississauga'],279.0,240.0,2013.0,0.0,74013.0,0.0,74013.0,Friday,right_only
1155,,,,,,,,,2013,,,,,,,,,,mississauga wiadomosci,,,,,Thursday,2788.0,12000.0,T,mississauga,wiadomosci,wiadomosci press inc.,0.0,ON,12000.0,wiadomosci press inc.,"['mississauga ,ON, Canada']",721599.0,713443.0,1.1,248469.0,240913.0,2467.6,292.43,39.6,594760.0,90000.0,155850.0,348915.0,17200.0,199345.0,594765.0,560950.0,31311.0,715475.0,320750.0,381735.0,"[(43.5896231, -79.6443879)]",,,,,,0.0,mississauga,0.0,0.0,0.0,['Mississauga'],607.0,521.0,2013.0,0.0,12000.0,0.0,12000.0,Thursday,right_only
1156,,,,,,,,,2014,,,,,,,,,,mississauga wiadomosci,,,,,Thursday,2789.0,13500.0,T,mississauga,wiadomosci,wiadomosci press inc.,0.0,ON,13500.0,wiadomosci press inc.,"['mississauga ,ON, Canada']",721599.0,713443.0,1.1,248469.0,240913.0,2467.6,292.43,39.6,594760.0,90000.0,155850.0,348915.0,17200.0,199345.0,594765.0,560950.0,31311.0,715475.0,320750.0,381735.0,"[(43.5896231, -79.6443879)]",,,,,,0.0,mississauga,0.0,0.0,0.0,['Mississauga'],607.0,521.0,2013.0,1.0,13500.0,0.0,13500.0,Thursday,right_only
1157,,,,,,,,,2015,,,,,,,,,,mississauga wiadomosci,,,,,Thursday,2790.0,15000.0,T,mississauga,wiadomosci,wiadomosci press inc.,0.0,ON,15000.0,wiadomosci press inc.,"['mississauga ,ON, Canada']",721599.0,713443.0,1.1,248469.0,240913.0,2467.6,292.43,39.6,594760.0,90000.0,155850.0,348915.0,17200.0,199345.0,594765.0,560950.0,31311.0,715475.0,320750.0,381735.0,"[(43.5896231, -79.6443879)]",,,,,,0.0,mississauga,0.0,0.0,0.0,['Mississauga'],607.0,521.0,2013.0,0.0,15000.0,0.0,15000.0,Thursday,right_only
1158,,,,,,,,,2016,,,,,,,,,,mississauga wiadomosci,,,,,Thursday,2791.0,,T,mississauga,wiadomosci,wiadomosci press inc.,0.0,ON,,wiadomosci press inc.,"['mississauga ,ON, Canada']",721599.0,713443.0,1.1,248469.0,240913.0,2467.6,292.43,39.6,594760.0,90000.0,155850.0,348915.0,17200.0,199345.0,594765.0,560950.0,31311.0,715475.0,320750.0,381735.0,"[(43.5896231, -79.6443879)]",,,,,,0.0,mississauga,0.0,0.0,0.0,['Mississauga'],607.0,521.0,2013.0,1.0,,0.0,,Thursday,right_only
