AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvID,AdvID2,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner
terrace bay schreiber news,291.0,1.15,,412.0,5.0,224.0,4.0,2018,2017,1,Tuesday,359,282,291.0,1.15,,412.0,terrace bay schreiber news,both,,,
terrace bay schreiber news,,1.15,,412.0,5.0,224.0,4.0,2019,2017,2,Tuesday,359,282,,1.15,,412.0,terrace bay schreiber news,both,,,
thamesville herald,755.0,0.49,88.0,176.0,6.0,224.0,5.0,2013,2012,1,Wednesday,360,283,755.0,0.49,88.0,176.0,thamesville herald,both,,,
thamesville herald,742.0,0.49,88.0,176.0,6.0,224.0,5,2014,2013,1,Wednesday,360,283,742.0,0.49,88.0,176.0,thamesville herald,both,,,
thamesville herald,685.0,0.49,88.0,176.0,6.0,224.0,5.0,2015,2014,1,Wednesday,360,283,685.0,0.49,88.0,176.0,thamesville herald,both,,,
thamesville herald,627.0,0.51,,88.0,6.0,224.0,5.0,2016,2015,1,Wednesday,360,283,627.0,0.51,,88.0,thamesville herald,both,,,
thamesville herald,594.0,0.41,,220.5,9.0,192.0,3.0,2017,2016,1,Wednesday,360,283,594.0,0.41,,220.5,thamesville herald,both,,,
thamesville herald,,0.41,,353.0,9.0,192.0,3.0,2018,2016,2,Wednesday,360,283,,0.41,,353.0,thamesville herald,both,,,
thamesville herald,,0.41,,353.0,9.0,192.0,3.0,2019,2016,3,Wednesday,360,283,,0.41,,353.0,thamesville herald,both,,,
thessalon north shore sentinel,2089.0,0.71,118.0,353.0,6.0,205.0,5.0,2013,2012,1,Wednesday,361,284,2089.0,0.71,118.0,353.0,thessalon north shore sentinel,both,,,
thessalon north shore sentinel,2104.0,0.71,118.0,118.0,6.0,205.0,5,2014,2013,1,Wednesday,361,284,2104.0,0.71,118.0,118.0,thessalon north shore sentinel,both,,,
thessalon north shore sentinel,1901.0,0.71,118.0,118.0,6.0,161.0,5.0,2015,2014,1,Wednesday,361,284,1901.0,0.71,118.0,118.0,thessalon north shore sentinel,both,,,
thessalon north shore sentinel,1824.0,0.71,,118.0,6.0,161.0,5.0,2016,2015,1,Wednesday,361,284,1824.0,0.71,,118.0,thessalon north shore sentinel,both,,,
thessalon north shore sentinel,1718.5,0.71,,118.0,6.0,161.0,5.0,2017,2015,2,Wednesday,361,284,1718.5,0.71,,118.0,thessalon north shore sentinel,both,,,
thessalon north shore sentinel,1613.0,0.71,,118.0,6.0,161.0,5.0,2018,2017,1,Wednesday,361,284,1613.0,0.71,,118.0,thessalon north shore sentinel,both,,,
thessalon north shore sentinel,,0.71,,118.0,6.0,161.0,5.0,2019,2017,2,Wednesday,361,284,,0.71,,118.0,thessalon north shore sentinel,both,,,
thorold niagara news,,0.53,88.0,206.0,9.0,160.0,3,2014,2012,2,Thursday,362,285,,0.53,88.0,206.0,thorold niagara news,both,,,
thorold niagara news,7275.0,0.53,88.0,206.0,9.0,160.0,3.0,2015,2014,1,Thursday,362,285,7275.0,0.53,88.0,206.0,thorold niagara news,both,,,
thorold niagara news,7129.0,0.53,,206.0,9.0,160.0,3.0,2016,2015,1,Thursday,362,285,7129.0,0.53,,206.0,thorold niagara news,both,,,
thorold niagara news,,0.53,,206.0,9.0,160.0,3.0,2017,2015,2,Thursday,362,285,,0.53,,206.0,thorold niagara news,both,,,
thorold niagara news,7276.0,0.53,88.0,206.0,9.0,160.0,3.0,2013,2012,1,Wednesday,363,285,7276.0,0.53,88.0,206.0,thorold niagara news,both,,,
thunder bay source,43740.0,1.75,184.0,404.0,9.0,157.0,3.0,2013,2012,1,Friday,364,286,43740.0,1.75,184.0,404.0,thunder bay source,both,,,
thunder bay source,,1.75,184.0,404.0,9.0,157.0,3,2014,2012,2,Thursday,365,286,,1.75,184.0,404.0,thunder bay source,both,,,
thunder bay source,43740.0,1.75,184.0,404.0,9.0,157.0,3.0,2015,2014,1,Thursday,365,286,43740.0,1.75,184.0,404.0,thunder bay source,both,,,
thunder bay source,,1.75,,404.0,9.0,157.0,3.0,2016,2014,2,Thursday,365,286,,1.75,,404.0,thunder bay source,both,,,
thunder bay source,,1.75,,404.0,9.0,157.0,3.0,2017,2015,2,Thursday,365,286,,1.75,,404.0,thunder bay source,both,,,
thunder bay source,,1.75,,404.0,9.0,157.0,3.0,2018,2016,2,Thursday,365,286,,1.75,,404.0,thunder bay source,both,,,
thunder bay source,,1.75,,404.0,9.0,157.0,3.0,2019,2017,2,Thursday,365,286,,1.75,,404.0,thunder bay source,both,,,
tilbury times,1101.0,0.85,129.0,388.0,6.0,204.0,5.0,2013,2012,1,Tuesday,366,287,1101.0,0.85,129.0,388.0,tilbury times,both,,,
tilbury times,1047.0,0.85,129.0,388.0,6.0,204.0,5,2014,2012,2,Tuesday,366,287,1047.0,0.85,129.0,388.0,tilbury times,both,,,
tilbury times,993.0,0.89,136.0,408.0,6.0,204.0,5.0,2015,2014,1,Tuesday,366,287,993.0,0.89,136.0,408.0,tilbury times,both,,,
tilbury times,,0.89,,408.0,6.0,204.0,5.0,2016,2014,2,Tuesday,366,287,,0.89,,408.0,tilbury times,both,,,
tilbury times,,0.94,,428.0,6.0,204.0,5.0,2017,2015,2,Tuesday,366,287,,0.94,,428.0,tilbury times,both,,,
tilbury times,,1.04,,428.0,6.0,204.0,5.0,2018,2016,2,Tuesday,366,287,,1.04,,428.0,tilbury times,both,,,
tilbury times,,1.04,,428.0,6.0,287.0,5.0,2019,2017,2,Tuesday,366,287,,1.04,,428.0,tilbury times,both,,,
tilbury wheatley this week,,0.74,59.0,141.0,9.0,160.0,3.0,2013,0,2013,Thursday,367,288,,0.74,59.0,141.0,tilbury wheatley this week,both,,,
tilbury wheatley this week,,0.74,59.0,141.0,9.0,160.0,3,2014,0,2014,Thursday,367,288,,0.74,59.0,141.0,tilbury wheatley this week,both,,,
tillsonburg independent news,9844.0,1.15,186.0,556.0,10.0,301.0,3.0,2013,2012,1,Wednesday,368,289,9844.0,1.15,186.0,556.0,tillsonburg independent news,both,,,
tillsonburg independent news,,1.15,186.0,556.0,10.0,287.0,3.0,2015,2013,2,Wednesday,368,289,,1.15,186.0,556.0,tillsonburg independent news,both,,,
tillsonburg independent news,,1.15,,556.0,10.0,287.0,3.0,2016,2014,2,Wednesday,368,289,,1.15,,556.0,tillsonburg independent news,both,,,
tillsonburg independent news,,1.18,,556.0,10.0,287.0,10.0,2017,2014,3,Wednesday,368,289,,1.18,,556.0,tillsonburg independent news,both,,,
tillsonburg independent news,,1.19,,556.0,10.0,287.0,10.0,2018,2015,3,Wednesday,368,289,,1.19,,556.0,tillsonburg independent news,both,,,
tillsonburg independent news,,1.19,,556.0,10.0,287.0,10.0,2019,2015,4,Wednesday,368,289,,1.19,,556.0,tillsonburg independent news,both,,,
tillsonburg news,,1.05,186.0,556.0,10.0,287.0,3.0,2015,2013,2,Friday,369,290,,1.05,186.0,556.0,tillsonburg news,both,,,
tillsonburg news,,1.05,,556.0,10.0,287.0,3.0,2016,2014,2,Friday,369,290,,1.05,,556.0,tillsonburg news,both,,,
tillsonburg news,,1.07,,556.0,10.0,287.0,10.0,2017,2014,3,Friday,369,290,,1.07,,556.0,tillsonburg news,both,,,
tillsonburg news,,1.08,,556.0,10.0,287.0,10.0,2018,2015,3,Friday,369,290,,1.08,,556.0,tillsonburg news,both,,,
tillsonburg news,,1.08,,556.0,10.0,287.0,10.0,2019,2015,4,Friday,369,290,,1.08,,556.0,tillsonburg news,both,,,
timmins times,16478.0,1.42,128.0,386.0,9.0,160.0,3.0,2013,2012,1,Thursday,370,291,16478.0,1.42,128.0,386.0,timmins times,both,,,
timmins times,16325.0,1.42,128.0,386.0,9.0,160.0,3,2014,2013,1,Thursday,370,291,16325.0,1.42,128.0,386.0,timmins times,both,,,
timmins times,,1.42,128.0,386.0,9.0,160.0,3.0,2015,2013,2,Thursday,370,291,,1.42,128.0,386.0,timmins times,both,,,
timmins times,,1.42,,386.0,9.0,160.0,3.0,2016,2013,3,Thursday,370,291,,1.42,,386.0,timmins times,both,,,
timmins times,,1.42,,386.0,9.0,160.0,3.0,2017,2015,2,Thursday,370,291,,1.42,,386.0,timmins times,both,,,
timmins times,,1.42,,386.0,9.0,160.0,3.0,2018,2015,3,Thursday,370,291,,1.42,,386.0,timmins times,both,,,
timmins times,,1.42,,386.0,10.0,160.0,10.0,2019,2015,4,Thursday,370,291,,1.42,,386.0,timmins times,both,,,
toronto aaj kaal,,1.18,118.0,471.0,5.0,220.0,-,2014,0,2014,Friday,371,292,,1.18,118.0,471.0,toronto aaj kaal,left_only,,Toronto,
toronto aaj kaal,,1.18,235.0,235.0,5.0,220.0,-,2015,0,2015,Friday,371,292,,1.18,235.0,235.0,toronto aaj kaal,left_only,,Toronto,
toronto bloor west parkdale liberty villager,57907.0,,250.0,,10.0,175.0,,2013,2012,1,Thursday,372,293,57907.0,,250.0,,toronto bloor west parkdale liberty villager,left_only,,Toronto,
toronto bloor west parkdale neighbourhood voice,39877.0,3.48,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,373,294,39877.0,3.48,,1160.0,toronto bloor west parkdale neighbourhood voice,left_only,,Toronto,
toronto bloor west parkdale villager,,3.48,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,374,295,,3.48,,1160.0,toronto bloor westparkdale villager,both,,,
toronto bloor west villager,33173.0,2.9,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,375,296,33173.0,2.9,1160.0,1160.0,toronto bloor west villager,both,,,
toronto bloor west villager,33602.0,2.9,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,375,296,33602.0,2.9,1160.0,1160.0,toronto bloor west villager,both,,,
toronto bloor west villager,34614.0,2.9,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,375,296,34614.0,2.9,,1160.0,toronto bloor west villager,both,,,
toronto bloor west villager,34154.0,2.9,,1160.0,10.0,161.0,10.0,2017,2016,1,Thursday,375,296,34154.0,2.9,,1160.0,toronto bloor west villager,both,,,
toronto can india news,,2.17,600.0,600.0,6.0,217.0,5,2014,2012,2,Friday,376,297,,2.17,600.0,600.0,toronto can india news,left_only,,Toronto,
toronto can india news,,2.24,600.0,600.0,6.0,217.0,5.0,2015,2013,2,Friday,376,297,,2.24,600.0,600.0,toronto can india news,left_only,,Toronto,
toronto can india news,,2.29,,659.0,6.0,217.0,5.0,2016,2013,3,Friday,376,297,,2.29,,659.0,toronto can india news,left_only,,Toronto,
toronto caribbean,,0.65,118.0,118.0,4.0,182.0,8,2014,0,2014,Wednesday,377,298,,0.65,118.0,118.0,toronto caribbean,left_only,,Toronto,
toronto caribbean,,0.65,118.0,118.0,4.0,182.0,8.0,2015,0,2015,Wednesday,377,298,,0.65,118.0,118.0,toronto caribbean,left_only,,Toronto,
toronto city centre mirror,45540.0,4.34,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,378,299,45540.0,4.34,335.0,1160.0,toronto city centre mirror,left_only,,Toronto,
toronto city centre mirror,46701.0,4.74,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,378,299,46701.0,4.74,1160.0,1160.0,toronto city centre mirror,left_only,,Toronto,
toronto city centre mirror,47154.0,4.74,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,378,299,47154.0,4.74,1160.0,1160.0,toronto city centre mirror,left_only,,Toronto,
toronto city centre mirror,48704.0,4.74,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,378,299,48704.0,4.74,,1160.0,toronto city centre mirror,left_only,,Toronto,
toronto city centre mirror,,4.74,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,378,299,,4.74,,1160.0,toronto city centre mirror,left_only,,Toronto,
toronto city centre mirror,,4.88,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,378,299,,4.88,,1160.0,toronto city centre mirror,left_only,,Toronto,
toronto city centre york neighbourhood voice,44726.0,4.88,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,379,300,44726.0,4.88,,1160.0,toronto york city centre neighbourhood voice,both,,,
toronto community news,,35.02,2680.0,9280.0,10.0,175.0,10.0,2013,2011,2,Thursday,380,301,,35.02,2680.0,9280.0,toronto beach metro community news,both,,,
toronto correio da manha,,2.64,,529.0,6.0,180.0,,2017,0,2017,Friday,381,302,,2.64,,529.0,toronto correio da manha,left_only,,Toronto,
toronto correio da manha,,2.64,,529.0,6.0,180.0,,2018,0,2018,Friday,381,302,,2.64,,529.0,toronto correio da manha,left_only,,Toronto,
toronto correio da manha,,2.64,,529.0,6.0,180.0,,2019,0,2019,Friday,381,302,,2.64,,529.0,toronto correio da manha,left_only,,Toronto,
toronto correio da manha,,2.64,147.0,529.0,6.0,180.0,-,2014,0,2014,Tuesday,382,302,,2.64,147.0,529.0,toronto correio da manha,left_only,,Toronto,
toronto correio da manha,,2.64,147.0,529.0,6.0,180.0,-,2015,0,2015,Tuesday,382,302,,2.64,147.0,529.0,toronto correio da manha,left_only,,Toronto,
toronto correio da manha,,2.64,,529.0,6.0,180.0,-,2016,0,2016,Tuesday,382,302,,2.64,,529.0,toronto correio da manha,left_only,,Toronto,
toronto correio da manha,,2.64,,529.0,6.0,180.0,-,2017,0,2017,Tuesday,382,302,,2.64,,529.0,toronto correio da manha,left_only,,Toronto,
toronto correio da manha,,2.64,,529.0,6.0,180.0,-,2018,0,2018,Tuesday,382,302,,2.64,,529.0,toronto correio da manha,left_only,,Toronto,
toronto correio da manha,,2.64,,529.0,6.0,180.0,-,2019,0,2019,Tuesday,382,302,,2.64,,529.0,toronto correio da manha,left_only,,Toronto,
toronto correo canadiense,,2.64,147.0,529.0,6.0,180.0,,2015,0,2015,Friday,383,303,,2.64,147.0,529.0,toronto correo canadiense,left_only,,Toronto,
toronto correo canadiense,,2.64,,529.0,6.0,180.0,,2016,0,2016,Friday,383,303,,2.64,,529.0,toronto correo canadiense,left_only,,Toronto,
toronto correo canadiense,,2.64,147.0,529.0,6.0,180.0,-,2014,0,2014,Thursday,384,303,,2.64,147.0,529.0,toronto correo canadiense,left_only,,Toronto,
toronto correo canadiense,,2.64,,529.0,6.0,180.0,-,2017,0,2017,Thursday,384,303,,2.64,,529.0,toronto correo canadiense,left_only,,Toronto,
toronto correo canadiense,,2.64,,529.0,6.0,180.0,-,2018,0,2018,Thursday,384,303,,2.64,,529.0,toronto correo canadiense,left_only,,Toronto,
toronto correo canadiense,,2.64,,529.0,6.0,180.0,-,2019,0,2019,Thursday,384,303,,2.64,,529.0,toronto correo canadiense,left_only,,Toronto,
toronto correo canadiense,,2.64,147.0,529.0,10.0,200.0,,2013,0,2013,Wednesday,385,303,,2.64,147.0,529.0,toronto correo canadiense,left_only,,Toronto,
toronto diversity reporter,,3.21,362.0,362.0,4.0,220.0,8,2014,2012,2,Wednesday,386,304,,3.21,362.0,362.0,toronto diversity reporter,left_only,,Toronto,
toronto diversity reporter,,3.21,362.0,362.0,4.0,220.0,8.0,2015,2013,2,Wednesday,386,304,,3.21,362.0,362.0,toronto diversity reporter,left_only,,Toronto,
toronto diversity reporter,,3.21,,362.0,4.0,220.0,8.0,2016,2013,3,Wednesday,386,304,,3.21,,362.0,toronto diversity reporter,left_only,,Toronto,
toronto diversity reporter,,3.21,,362.0,4.0,220.0,8.0,2017,2013,4,Wednesday,386,304,,3.21,,362.0,toronto diversity reporter,left_only,,Toronto,
toronto diversity reporter,,3.21,,362.0,4.0,220.0,8.0,2018,2013,5,Wednesday,386,304,,3.21,,362.0,toronto diversity reporter,left_only,,Toronto,
toronto diversity reporter,,3.21,,362.0,4.0,220.0,8.0,2019,2013,6,Wednesday,386,304,,3.21,,362.0,toronto diversity reporter,left_only,,Toronto,
toronto downtown bulletin,75986.0,5.52,,,6.0,275.0,5.0,2013,2012,1,Monthly,387,305,75986.0,5.52,,,toronto the downtown bulletin,both,,,
toronto downtown bulletin,,5.52,,,6.0,275.0,5,2014,2012,2,Monthly,387,305,,5.52,,,toronto the downtown bulletin,both,,,
toronto express l,,1.97,176.0,529.0,12.0,300.0,-,2014,0,2014,Tuesday,388,306,,1.97,176.0,529.0,toronto express l,both,,,
toronto express l,,1.97,176.0,529.0,12.0,300.0,-,2015,0,2015,Tuesday,388,306,,1.97,176.0,529.0,toronto express l,both,,,
toronto express l,,1.97,,529.0,12.0,300.0,-,2016,0,2016,Tuesday,388,306,,1.97,,529.0,toronto express l,both,,,
toronto express l,,1.97,,529.0,12.0,300.0,-,2017,0,2017,Tuesday,388,306,,1.97,,529.0,toronto express l,both,,,
toronto forest hill town crier,,3.53,176.0,588.0,6.0,192.0,9.0,2013,2010,3,Monthly,389,307,,3.53,176.0,588.0,toronto forest hill town crier,both,,,
toronto ghanaian news,9929.0,0.72,470.0,470.0,6.0,217.0,5,2014,2013,1,Monthly,390,308,9929.0,0.72,470.0,470.0,toronto ghanaian news,left_only,,Toronto,
toronto ghanaian news,,0.72,470.0,470.0,6.0,217.0,5.0,2015,2013,2,Monthly,390,308,,0.72,470.0,470.0,toronto ghanaian news,left_only,,Toronto,
toronto ghanaian news,,0.72,,470.0,6.0,217.0,5.0,2016,2014,2,Monthly,390,308,,0.72,,470.0,toronto ghanaian news,left_only,,Toronto,
toronto kanadai amerikai magyarsag,2054.0,1.05,100.0,100.0,8.0,290.0,5.0,2013,2012,1,Saturday,391,309,2054.0,1.05,100.0,100.0,toronto kanadai amerikai magyarsag,left_only,,Toronto,
toronto kanadai amerikai magyarsag,1883.0,1.05,100.0,100.0,8.0,290.0,5,2014,2013,1,Saturday,391,309,1883.0,1.05,100.0,100.0,toronto kanadai amerikai magyarsag,left_only,,Toronto,
toronto kanadai amerikai magyarsag,1835.0,1.05,100.0,100.0,8.0,290.0,5.0,2015,2014,1,Saturday,391,309,1835.0,1.05,100.0,100.0,toronto kanadai amerikai magyarsag,left_only,,Toronto,
toronto kanadai amerikai magyarsag,1965.0,1.05,,100.0,8.0,290.0,5.0,2016,2015,1,Saturday,391,309,1965.0,1.05,,100.0,toronto kanadai amerikai magyarsag,left_only,,Toronto,
toronto kanadai amerikai magyarsag,1868.0,1.05,,100.0,8.0,290.0,5.0,2017,2015,2,Saturday,391,309,1868.0,1.05,,100.0,toronto kanadai amerikai magyarsag,left_only,,Toronto,
toronto kanadai amerikai magyarsag,1771.0,1.05,,100.0,8.0,290.0,5.0,2018,2017,1,Saturday,391,309,1771.0,1.05,,100.0,toronto kanadai amerikai magyarsag,left_only,,Toronto,
toronto kanadai amerikai magyarsag,1665.0,1.05,,100.0,8.0,290.0,5.0,2019,2018,1,Saturday,391,309,1665.0,1.05,,100.0,toronto kanadai amerikai magyarsag,left_only,,Toronto,
toronto leaside rosedale town crier,,3.53,176.0,588.0,6.0,192.0,9.0,2013,2010,3,Monthly,392,310,,3.53,176.0,588.0,toronto leasiderosedale town crier,both,,,
toronto north toronto town crier,,3.53,176.0,588.0,6.0,192.0,9.0,2013,2010,3,Monthly,393,311,,3.53,176.0,588.0,north toronto town crier,both,,,
toronto nove ilhas,,2.64,147.0,529.0,10.0,200.0,,2013,0,2013,Tuesday,394,312,,2.64,147.0,529.0,toronto nove ilhas,left_only,,Toronto,
toronto now,,6005.0,530.0,1615.0,5.0,158.0,,2013,2010,3,Thursday,395,313,,6005.0,530.0,1615.0,toronto now,left_only,,Toronto,
toronto now,,6245.0,530.0,1615.0,5.0,158.0,-,2014,0,2014,Thursday,395,313,,6245.0,530.0,1615.0,toronto now,left_only,,Toronto,
toronto now,,,,,5.0,158.0,-,2015,2010,5,Thursday,395,313,,,,,toronto now,left_only,,Toronto,
toronto now,,,,,5.0,158.0,-,2016,2010,6,Thursday,395,313,,,,,toronto now,left_only,,Toronto,
toronto now,96915.0,,,,5.0,158.0,-,2017,2016,1,Thursday,395,313,96915.0,,,,toronto now,left_only,,Toronto,
toronto now,91280.0,,,,5.0,158.0,-,2018,2016,2,Thursday,395,313,91280.0,,,,toronto now,left_only,,Toronto,
toronto now,85645.0,,,,5.0,158.0,-,2019,2018,1,Thursday,395,313,85645.0,,,,toronto now,left_only,,Toronto,
toronto parkdale liberty villager,24298.0,2.13,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,396,314,24298.0,2.13,335.0,1160.0,toronto parkdaleliberty villager,both,,,
toronto parkdale liberty villager,24335.0,2.32,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,396,314,24335.0,2.32,1160.0,1160.0,toronto parkdaleliberty villager,both,,,
toronto parkdale liberty villager,24666.0,2.32,1160.0,1160.0,10.0,161.0,10.0,2015,2013,2,Thursday,396,314,24666.0,2.32,1160.0,1160.0,toronto parkdaleliberty villager,both,,,
toronto parkdale liberty villager,24997.0,2.32,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,396,314,24997.0,2.32,,1160.0,toronto parkdaleliberty villager,both,,,
toronto parkdale liberty villager,12901.0,2.32,,1160.0,10.0,161.0,10.0,2017,2016,1,Thursday,396,314,12901.0,2.32,,1160.0,toronto parkdaleliberty villager,both,,,
toronto russian express,,0.82,229.0,229.0,5.0,215.0,4,2014,0,2014,Friday,397,315,,0.82,229.0,229.0,toronto russian express,left_only,,Toronto,
toronto russian express,,0.82,229.0,229.0,5.0,215.0,4.0,2015,0,2015,Friday,397,315,,0.82,229.0,229.0,toronto russian express,left_only,,Toronto,
toronto russian express,,0.82,,229.0,5.0,215.0,4.0,2016,0,2016,Friday,397,315,,0.82,,229.0,toronto russian express,left_only,,Toronto,
toronto russian express,,0.82,,229.0,5.0,215.0,4.0,2017,0,2017,Friday,397,315,,0.82,,229.0,toronto russian express,left_only,,Toronto,
toronto russian express,,0.82,,229.0,5.0,215.0,4.0,2018,0,2018,Friday,397,315,,0.82,,229.0,toronto russian express,left_only,,Toronto,
toronto russian express,,0.82,,229.0,5.0,215.0,4.0,2019,0,2019,Friday,397,315,,0.82,,229.0,toronto russian express,left_only,,Toronto,
toronto salam toronto,,1.37,141.0,0.0,4.0,203.0,8.0,2013,2011,2,Thursday,398,316,,1.37,141.0,0.0,salam toronto,both,,,
toronto salam toronto,,1.37,141.0,,4.0,203.0,8,2014,2012,2,Thursday,398,316,,1.37,141.0,,salam toronto,both,,,
toronto salam toronto,,1.37,141.0,,4.0,203.0,8.0,2015,2013,2,Thursday,398,316,,1.37,141.0,,salam toronto,both,,,
toronto salam toronto,,1.37,,,4.0,203.0,8.0,2016,2014,2,Thursday,398,316,,1.37,,,salam toronto,both,,,
toronto salam toronto,,1.39,,,4.0,203.0,8.0,2017,2014,3,Thursday,398,316,,1.39,,,salam toronto,both,,,
toronto salam toronto,,1.42,,,4.0,203.0,8.0,2018,2015,3,Thursday,398,316,,1.42,,,salam toronto,both,,,
toronto salam toronto,,1.47,,,4.0,203.0,8.0,2019,2016,3,Thursday,398,316,,1.47,,,salam toronto,both,,,
toronto sunday times,30500.0,1.18,235.0,471.0,8.0,294.0,5.0,2013,2012,1,Thursday,399,317,30500.0,1.18,235.0,471.0,toronto sunday times,left_only,,Toronto,
toronto sunday times,,1.18,235.0,471.0,8.0,294.0,5,2014,2012,2,Thursday,399,317,,1.18,235.0,471.0,toronto sunday times,left_only,,Toronto,
toronto sunday times,,1.18,235.0,471.0,8.0,294.0,5.0,2015,2012,3,Thursday,399,317,,1.18,235.0,471.0,toronto sunday times,left_only,,Toronto,
toronto sunday times,,1.18,,471.0,8.0,294.0,5.0,2016,2012,4,Thursday,399,317,,1.18,,471.0,toronto sunday times,left_only,,Toronto,
toronto sunday times,,1.18,,471.0,8.0,294.0,5.0,2017,2012,5,Thursday,399,317,,1.18,,471.0,toronto sunday times,left_only,,Toronto,
toronto sunday times,,1.18,,471.0,8.0,294.0,5.0,2018,2012,6,Thursday,399,317,,1.18,,471.0,toronto sunday times,left_only,,Toronto,
toronto sunday times,,1.18,,471.0,8.0,294.0,5.0,2019,2012,7,Thursday,399,317,,1.18,,471.0,toronto sunday times,left_only,,Toronto,
toronto thangatheepam,,0.99,118.0,118.0,4.0,224.0,8,2014,2012,2,Thursday,400,318,,0.99,118.0,118.0,toronto thangatheepam,left_only,,Toronto,
toronto thangatheepam,,0.99,118.0,118.0,4.0,224.0,8.0,2015,2013,2,Thursday,400,318,,0.99,118.0,118.0,toronto thangatheepam,left_only,,Toronto,
toronto thoi bao,12644.0,0.8,118.0,1200.0,5.0,220.0,4.0,2013,2012,1,Thursday,401,319,12644.0,0.8,118.0,1200.0,toronto thoi bao,both,,,
toronto thoi bao,12063.2,0.8,118.0,1200.0,5.0,170.0,4,2014,2012,2,Thursday,401,319,12063.2,0.8,118.0,1200.0,toronto thoi bao,both,,,
toronto thoi bao,11482.4,0.8,118.0,1200.0,4.0,170.0,4,2015,2013,2,Thursday,401,319,11482.4,0.8,118.0,1200.0,toronto thoi bao,both,,,
toronto thoi bao,10901.6,0.8,,1200.0,4.0,170.0,4,2016,2014,2,Thursday,401,319,10901.6,0.8,,1200.0,toronto thoi bao,both,,,
